filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 30653422 a_Summary_SoE.pdf,Arm C (Single Autologous Transplant + RVD Consolidation - Auto/RVD),intervention,2.0,22.0,30.0,47.0,50.0,51.0,21.0,"Single inpatient transplant phase, followed by 4 cycles of RVD (4 visits/cycle), then maintenance.",,2019.0
PMID 30659987 CT_Summary_SoE.pdf,Arm A (Nivolumab),intervention,1.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of each 14-day cycle (Q2W).,,2019.0
PMID 30659987 CT_Summary_SoE.pdf,Arm B (Docetaxel),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (Q3W).,,2019.0
PMID 30665869 CT_Summary_SoE.pdf,Arm A (Ramucirumab + Best Supportive Care),intervention,3.0,3.0,7.0,13.0,21.0,29.0,14.0,Day 1 of each 14-day cycle (q2w).,,2019.0
PMID 30665869 CT_Summary_SoE.pdf,Arm B (Placebo + Best Supportive Care),control,3.0,3.0,7.0,13.0,21.0,29.0,14.0,Day 1 of each 14-day cycle (q2w).,,2019.0
PMID 30707661 a_Summary_SoE.pdf,Arm A (Alisertib),intervention,2.0,6.0,14.0,27.0,40.0,54.0,21.0,"Cycle 1: Days 1, 7, 8, 15; Cycles 2+: Days 1, 8, 15",,2019.0
PMID 30707661 a_Summary_SoE.pdf,Arm B (Investigator's Choice - Pralatrexate),control,2.0,5.0,12.0,23.0,34.0,46.0,49.0,"Days 1, 8, 15, 22, 29, 36 of a 7-week cycle",,2019.0
PMID 30763142 a_Summary_SoE.pdf,Arm A (Darolutamide),intervention,1.0,3.0,3.0,4.0,5.0,6.0,112.0,"Day 1, Day 15, Day 29, then every 16 weeks (Week 16, 32, 48, etc.)",,2019.0
PMID 30763142 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,3.0,3.0,4.0,5.0,6.0,112.0,"Day 1, Day 15, Day 29, then every 16 weeks (Week 16, 32, 48, etc.)",,2019.0
PMID 30763730 CT_Summary_SoE.pdf,Group A (AZD9291 Monotherapy),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of each 28-day cycle for drug dispensing and routine clinical care.,,2019.0
PMID 30763730 CT_Summary_SoE.pdf,Group B (AZD9291 + MEDI4736 Combination),intervention,2.0,3.0,7.0,13.0,20.0,27.0,28.0,Day 1 and Day 15 of each 28-day cycle for MEDI4736 infusions and AZD9291 dispensing.,,2019.0
PMID 30777794 a_Summary_SoE.pdf,Arm A (Thalidomide-prednisolone),control,39.0,3.0,7.0,13.0,19.0,26.0,28.0,Monthly assessments (every 28 days) plus Zoledronic acid infusions every 21 days.,,2019.0
PMID 30777794 a_Summary_SoE.pdf,Arm B (Bortezomib-thalidomide-prednisolone),intervention,39.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly subcutaneous bortezomib (Days 1, 8, 15, 22 of a 28-day cycle) plus Zoledronic acid every 21 days.",,2019.0
PMID 30779529 a_Summary_SoE.pdf,Arm 1 (Pembrolizumab + Axitinib),intervention,1.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle for treatment; Day 8 of Cycle 1 for safety monitoring.,,2019.0
PMID 30779529 a_Summary_SoE.pdf,Arm 2 (Sunitinib),control,1.0,3.0,6.0,10.0,12.0,14.0,42.0,"Cycle 1: Days 1, 15, 29; Cycles 2-4: Days 1, 29; Cycle 5+: Day 1 only.",,2019.0
PMID 30786186 a_Summary_SoE.pdf,Rivaroxaban,intervention,1.0,1.0,2.0,4.0,4.0,4.0,56.0,"Screening, Day 1, Week 8, Week 16, and Day 180 (End of Treatment).",,2019.0
PMID 30786186 a_Summary_SoE.pdf,Placebo,control,1.0,1.0,2.0,4.0,4.0,4.0,56.0,"Screening, Day 1, Week 8, Week 16, and Day 180 (End of Treatment).",,2019.0
PMID 30811280 a_Summary_SoE.pdf,Arm A (Nivolumab 3 mg/kg + Ipilimumab 1 mg/kg),intervention,2.0,2.0,5.0,9.0,14.0,20.0,21.0,Part 1: Every 3 weeks for 4 doses. Part 2: Every 4 weeks starting 6 weeks after Part 1. Imaging every 8 weeks.,,2019.0
PMID 30811280 a_Summary_SoE.pdf,Arm B (Nivolumab 1 mg/kg + Ipilimumab 3 mg/kg),control,2.0,2.0,5.0,9.0,14.0,20.0,21.0,Part 1: Every 3 weeks for 4 doses. Part 2: Every 4 weeks starting 6 weeks after Part 1. Imaging every 8 weeks.,,2019.0
PMID 30817251 CT_Summary_SoE.pdf,Arm V+G (PROSTVAC-V/F plus GM-CSF),intervention,1.0,3.0,5.0,8.0,8.0,9.0,0.0,"Weeks 1, 3, 5, 9, 13, 17, 21 (Vaccination); Week 25 (End of Treatment); 6 months post-EoT (LTFU)",,2019.0
PMID 30817251 CT_Summary_SoE.pdf,Arm V (PROSTVAC-V/F plus GM-CSF placebo),intervention,1.0,3.0,5.0,8.0,8.0,9.0,0.0,"Weeks 1, 3, 5, 9, 13, 17, 21 (Vaccination); Week 25 (End of Treatment); 6 months post-EoT (LTFU)",,2019.0
PMID 30817251 CT_Summary_SoE.pdf,Arm P (Double placebo),control,1.0,3.0,5.0,8.0,8.0,9.0,0.0,"Weeks 1, 3, 5, 9, 13, 17, 21 (Placebo Vaccination); Week 25 (End of Treatment); 6 months post-EoT (LTFU)",,2019.0
PMID 30819926 a_Summary_SoE.pdf,"Carfilzomib group (KMP: carfilzomib, melphalan, and prednisone)",intervention,2.0,4.0,9.0,18.0,26.0,36.0,42.0,"Days 1, 8, 22, and 29 of each 42-day cycle for 9 cycles.",,2019.0
PMID 30819926 a_Summary_SoE.pdf,"Bortezomib group (VMP: bortezomib, melphalan, and prednisone)",control,2.0,4.0,9.0,17.0,21.0,26.0,42.0,"Days 1, 8, 22, and 29 for Cycles 1-4; Days 1 and 22 for Cycles 5-9.",,2019.0
PMID 30897038 a_Summary_SoE.pdf,Experimental (Rituximab + Lenalidomide),intervention,1.0,5.0,9.0,13.0,16.0,19.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycles 2-4: Days 1, 15; Cycles 5-12: Day 1; plus End of Treatment visit.",,2019.0
PMID 30897038 a_Summary_SoE.pdf,Control (Rituximab + Placebo),control,1.0,5.0,9.0,13.0,16.0,19.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycles 2-4: Days 1, 15; Cycles 5-12: Day 1; plus End of Treatment visit.",,2019.0
PMID 30901302 a_Summary_SoE.pdf,Arm B (Ibrutinib + R-CHOP),intervention,1.0,5.0,14.0,25.0,27.0,28.0,21.0,"Weekly visits (Day 1, 8, 15) for 8 cycles of 21 days each. Day 1 includes treatment and labs; Day 8 and 15 are labs only. Followed by an End-of-Treatment (EOT) visit at 30 days post-treatment and CT scans every 16 weeks.",,2019.0
PMID 30901302 a_Summary_SoE.pdf,Arm A (Placebo + R-CHOP),control,1.0,5.0,14.0,25.0,27.0,28.0,21.0,"Weekly visits (Day 1, 8, 15) for 8 cycles of 21 days each. Day 1 includes treatment and labs; Day 8 and 15 are labs only. Followed by an End-of-Treatment (EOT) visit at 30 days post-treatment and CT scans every 16 weeks.",,2019.0
PMID 30939090 a_Summary_SoE.pdf,Arm A (R-CHOP),control,2.0,2.0,6.0,9.0,10.0,11.0,21.0,Day 1 of each 21-day cycle for 6 cycles. Restaging after Cycles 4 and 6.,,2019.0
PMID 30939090 a_Summary_SoE.pdf,Arm B (DA-EPOCH-R),intervention,2.0,9.0,27.0,39.0,40.0,41.0,21.0,"Day 1 of each 21-day cycle for 6 cycles, plus twice-weekly lab monitoring (5 additional days per cycle).",,2019.0
PMID 30955977 a_Summary_SoE.pdf,Arm A (Pembrolizumab),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2019.0
PMID 30955977 a_Summary_SoE.pdf,Arm B (SOC Platinum-based Chemotherapy),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2019.0
PMID 30990550 a_Summary_SoE.pdf,Arm A (Doxepin mouthwash),intervention,1.0,2.0,2.0,2.0,2.0,2.0,1.0,"1 screening visit, 1 Day 1 treatment visit (in-clinic), and 1 study-specific check-in during the 7-day continuation phase.",,2019.0
PMID 30990550 a_Summary_SoE.pdf,Arm B (DLA mouthwash),intervention,1.0,2.0,2.0,2.0,2.0,2.0,1.0,"1 screening visit, 1 Day 1 treatment visit (in-clinic), and 1 study-specific check-in during the 7-day continuation phase.",,2019.0
PMID 30990550 a_Summary_SoE.pdf,Arm C (Placebo mouthwash),control,1.0,2.0,2.0,2.0,2.0,2.0,1.0,"1 screening visit, 1 Day 1 treatment visit (in-clinic), and 1 study-specific check-in during the 7-day continuation phase.",,2019.0
PMID 30995174 a_Summary_SoE.pdf,Regimen II (Vaginal Cuff Brachytherapy + Paclitaxel/Carboplatin),intervention,2.0,6.0,13.0,14.0,15.0,16.0,21.0,"Vaginal Cuff Brachytherapy (approx. 3 days) followed by 3 cycles of chemotherapy (3 visits per cycle: Day 1 infusion, Day 8 labs, Day 15 labs).",,2019.0
PMID 30995174 a_Summary_SoE.pdf,Regimen I (Pelvic Radiation Therapy),control,2.0,20.0,29.0,30.0,31.0,32.0,7.0,Daily radiation therapy (5 days per week) for 5-6 weeks (total 25-28 fractions).,,2019.0
PMID 30995176 CT a_Summary_SoE.pdf,Arm A (High-dose GS-1101 300 mg BID),intervention,1.0,3.0,7.0,10.0,12.0,14.0,,"Every 2 weeks for the first 12 weeks, then every 4 weeks until Week 24, every 6 weeks until Week 48, and every 12 weeks thereafter.",,2019.0
PMID 30995176 CT a_Summary_SoE.pdf,Arm B (Standard-dose GS-1101 150 mg BID),control,1.0,3.0,7.0,10.0,12.0,14.0,,"Every 2 weeks for the first 12 weeks, then every 4 weeks until Week 24, every 6 weeks until Week 48, and every 12 weeks thereafter.",,2019.0
PMID 31002578 a_Summary_SoE.pdf,"Arm I (TJIV - IV paclitaxel, IV carboplatin, IV bevacizumab)",control,2.0,5.0,13.0,21.0,25.0,30.0,21.0,"Phase A (Cycles 1-6): Days 1, 8, 15. Phase B (Cycles 7-22): Day 1.",,2019.0
PMID 31002578 a_Summary_SoE.pdf,"Arm II (TJIP - IV paclitaxel, IP carboplatin, IV bevacizumab)",intervention,2.0,5.0,13.0,21.0,25.0,30.0,21.0,"Phase A (Cycles 1-6): Days 1, 8, 15. Phase B (Cycles 7-22): Day 1.",,2019.0
PMID 31002578 a_Summary_SoE.pdf,"Arm III (TCTIP - IV paclitaxel, IP cisplatin, IP paclitaxel, IV bevacizumab)",intervention,2.0,7.0,18.0,27.0,31.0,36.0,21.0,"Phase A (Cycles 1-6): Days 1, 2, 8 (Treatment) and Day 15 (Labs). Phase B (Cycles 7-22): Day 1.",,2019.0
PMID 31003911 CT_Summary_SoE.pdf,Arm A (Cobimetinib + Atezolizumab),intervention,2.0,3.0,7.0,13.0,19.0,27.0,28.0,Days 1 and 15 of each 28-day cycle,,2019.0
PMID 31003911 CT_Summary_SoE.pdf,Arm B (Atezolizumab monotherapy),intervention,2.0,3.0,6.0,10.0,14.0,19.0,21.0,Day 1 of each 21-day cycle; additional visit on Cycle 1 Day 15,,2019.0
PMID 31003911 CT_Summary_SoE.pdf,Arm C (Regorafenib),control,2.0,5.0,9.0,12.0,15.0,19.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycle 2: Days 1, 8, 15; Cycle 3+: Day 1 of each 28-day cycle",,2019.0
PMID 31070709 CT_Summary_SoE.pdf,Arm A (ASP8273),intervention,1.0,3.0,5.0,8.0,9.0,11.0,28.0,"C1D1, C1D15, then D1 of C2-C7, then D1 of odd-numbered cycles thereafter (C9, C11, C13, etc.).",,2019.0
PMID 31070709 CT_Summary_SoE.pdf,Arm B (Erlotinib or Gefitinib),control,1.0,3.0,5.0,8.0,9.0,11.0,28.0,"C1D1, C1D15, then D1 of C2-C7, then D1 of odd-numbered cycles thereafter (C9, C11, C13, etc.).",,2019.0
PMID 31079938 CT_Summary_SoE.pdf,Arm A (Atezolizumab + Bevacizumab),intervention,2.0,2.0,5.0,9.0,13.0,18.0,42.0,Days 1 and 22 of each 42-day cycle,,2019.0
PMID 31079938 CT_Summary_SoE.pdf,Arm B (Sunitinib),control,2.0,2.0,5.0,9.0,13.0,18.0,42.0,Day 1 (dispensing) and Day 22 (monitoring) of each 42-day cycle for the first year,,2019.0
PMID 31091374 a_Summary_SoE.pdf,Arm B (Fulvestrant + Alpelisib),intervention,2.0,4.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 15; Cycle 3+: Day 1 only.",,2019.0
PMID 31091374 a_Summary_SoE.pdf,Arm A (Fulvestrant + Alpelisib Placebo),control,2.0,4.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 15; Cycle 3+: Day 1 only.",,2019.0
PMID 31097405 a_Summary_SoE.pdf,"Arm A (PVd: Pomalidomide, Bortezomib, and low-dose Dexamethasone)",intervention,2.0,7.0,18.0,34.0,42.0,52.0,21.0,"Cycles 1-8: Days 1, 4, 8, 11; Cycles 9+: Days 1, 8.",,2019.0
PMID 31097405 a_Summary_SoE.pdf,Arm B (Vd: Bortezomib and low-dose Dexamethasone),control,2.0,7.0,18.0,34.0,42.0,52.0,21.0,"Cycles 1-8: Days 1, 4, 8, 11; Cycles 9+: Days 1, 8.",,2019.0
PMID 31122901 CT_Summary_SoE.pdf,Arm A (Atezolizumab + Carboplatin + nab-Paclitaxel),intervention,2.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15; Maintenance (Cycle 5+): Day 1.",,2019.0
PMID 31122901 CT_Summary_SoE.pdf,Arm B (Carboplatin + nab-Paclitaxel + Pemetrexed Maintenance),control,2.0,5.0,13.0,17.0,21.0,26.0,21.0,"Induction (Cycles 1-4): Days 1, 8, 15; Maintenance (Cycle 5+): Day 1.",,2019.0
PMID 31141632 a_Summary_SoE.pdf,Arm B (Daratumumab + Lenalidomide + Dexamethasone),intervention,1.0,5.0,11.0,17.0,20.0,24.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3-6: Days 1, 15; Cycle 7+: Day 1",,2019.0
PMID 31141632 a_Summary_SoE.pdf,Arm A (Lenalidomide + Dexamethasone),control,1.0,5.0,11.0,17.0,20.0,24.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3-6: Days 1, 15; Cycle 7+: Day 1",,2019.0
PMID 31150574 a_Summary_SoE.pdf,Arm A (Apalutamide + ADT),intervention,2.0,2.0,4.0,7.0,10.0,13.0,28.0,"Day 1 of every 28-day cycle for the first 13 cycles (C1-C13), then Day 1 of every 2 cycles (C15, C17, etc.)",,2019.0
PMID 31150574 a_Summary_SoE.pdf,Arm B (Placebo + ADT),control,2.0,2.0,4.0,7.0,10.0,13.0,28.0,"Day 1 of every 28-day cycle for the first 13 cycles (C1-C13), then Day 1 of every 2 cycles (C15, C17, etc.)",,2019.0
PMID 31157963 a_Summary_SoE.pdf,Olaparib (300 mg twice daily),intervention,2.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22. Cycle 2 and onwards: Day 1 of every 28-day cycle.",,2019.0
PMID 31157963 a_Summary_SoE.pdf,Placebo (twice daily),control,2.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22. Cycle 2 and onwards: Day 1 of every 28-day cycle.",,2019.0
PMID 31166681 a_Summary_SoE.pdf,Arm A (Obinutuzumab + Venetoclax),intervention,2.0,6.0,17.0,23.0,26.0,29.0,28.0,"Cycle 1: Days 1, 2, 8, 15, 22, 23; Cycle 2: Days 1, 2, 8, 9, 15, 16, 22, 23; Cycles 3-6: Days 1, 15; Cycles 7-12: Day 1.",,2019.0
PMID 31166681 a_Summary_SoE.pdf,Arm B (Obinutuzumab + Chlorambucil),control,2.0,4.0,9.0,15.0,21.0,27.0,28.0,"Cycle 1: Days 1, 2, 8, 15; Cycles 2-12: Days 1, 15.",,2019.0
PMID 31175001 CT_Summary_SoE.pdf,Arm A (Quizartinib Monotherapy),intervention,1.0,6.0,9.0,12.0,15.0,19.0,28.0,"Cycle 1: Days 1, 2, 8, 15, 16; Cycle 2: Days 1, 15; Cycle 3+: Day 1",,2019.0
PMID 31175001 CT_Summary_SoE.pdf,Arm B (Salvage Chemotherapy - LoDAC),control,1.0,13.0,35.0,68.0,101.0,133.0,28.0,Days 1-10 of every cycle for drug administration; Day 15 of Cycles 1 and 2 for assessments.,,2019.0
PMID 31189035 a_Summary_SoE.pdf,Regimen I (Cisplatin + Radiation followed by Carboplatin + Paclitaxel),intervention,2.0,22.0,26.0,30.0,31.0,32.0,21.0,Radiation: 5 days/week for 5 weeks (25 days). Chemo: 4 cycles every 21 days.,,2019.0
PMID 31189035 a_Summary_SoE.pdf,Regimen II (Carboplatin + Paclitaxel),control,2.0,2.0,5.0,6.0,7.0,8.0,21.0,6 cycles of chemotherapy every 21 days.,,2019.0
PMID 31194247 a_Summary_SoE.pdf,Arm A (Afatinib),intervention,1.0,4.0,6.0,9.0,12.0,16.0,28.0,"Weekly for the first month (Day 1, 8, 15, 29), then every 4 weeks (Day 57, 85, 113, etc.).",,2019.0
PMID 31194247 a_Summary_SoE.pdf,Arm B (Placebo),control,1.0,4.0,6.0,9.0,12.0,16.0,28.0,"Weekly for the first month (Day 1, 8, 15, 29), then every 4 weeks (Day 57, 85, 113, etc.).",,2019.0
PMID 31221619 a_Summary_SoE.pdf,Arm A (Pembrolizumab + Epacadostat),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2019.0
PMID 31221619 a_Summary_SoE.pdf,Arm B (Pembrolizumab + Placebo),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle,,2019.0
PMID 31240472 CT_Summary_SoE.pdf,Arm A (Plitidepsin + Dexamethasone),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Days 1, 8, 15, and 22 of every 28-day cycle.",,2019.0
PMID 31240472 CT_Summary_SoE.pdf,Arm B (Dexamethasone Alone),control,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Days 1, 8, 15, and 22 of every 28-day cycle.",,2019.0
PMID 31246522 CT_Summary_SoE.pdf,Arm A (Conventional Induction Therapy - HD-ADE),control,2.0,8.0,21.0,26.0,27.0,28.0,,"Daily during chemotherapy blocks (5-8 days per course), labs on Day 8 and Day 22 of Induction I, then follow-up every 4 months.",,2019.0
PMID 31246522 CT_Summary_SoE.pdf,Arm B (Clofarabine plus Cytarabine - Clo/AraC),intervention,2.0,7.0,20.0,25.0,26.0,27.0,,"Daily during chemotherapy blocks (5-8 days per course), labs on Day 8 and Day 22 of Induction I, then follow-up every 4 months.",,2019.0
PMID 31248843 CT_Summary_SoE.pdf,Arm 1 (Cyclosporine + Mycophenolate Mofetil),control,2.0,15.0,32.0,45.0,47.0,52.0,0.0,"Conditioning on Days -4, -3, -2; TBI and HCT on Day 0. Post-transplant: Labs and clinic visits 3x/week for the first month, then 2x/week until Day 96, then weekly until Day 180, followed by monthly follow-ups.",,2019.0
PMID 31248843 CT_Summary_SoE.pdf,Arm 2 (Cyclosporine + Mycophenolate Mofetil + Sirolimus),intervention,2.0,15.0,32.0,45.0,47.0,52.0,0.0,"Conditioning on Days -4, -3, -2; TBI and HCT on Day 0. Post-transplant: Labs and clinic visits 3x/week for the first month, then 2x/week until Day 96, then weekly until Day 180, followed by monthly follow-ups.",,2019.0
PMID 31327687 CT_Summary_SoE.pdf,Arm A (Pembrolizumab + Pomalidomide + Low Dose Dexamethasone),intervention,1.0,3.0,7.0,13.0,19.0,27.0,28.0,Pembrolizumab infusion every 3 weeks (Q3W) plus clinic/lab visit on Day 1 of every 28-day cycle.,,2019.0
PMID 31327687 CT_Summary_SoE.pdf,Arm B (Pomalidomide + Low Dose Dexamethasone),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Clinic/lab visit on Day 1 of every 28-day cycle.,,2019.0
PMID 31327689 a_Summary_SoE.pdf,Arm A (Pembrolizumab + Lenalidomide + Dexamethasone),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"4 visits per 28-day cycle (Days 1, 8, 15, 22). Pembrolizumab is administered Q3W (every 21 days), which always aligns with one of the weekly Dexamethasone/clinic visit days.",,2019.0
PMID 31327689 a_Summary_SoE.pdf,Arm B (Lenalidomide + Dexamethasone),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,1 visit per 28-day cycle (Day 1 only).,,2019.0
PMID 31329516 a_Summary_SoE.pdf,Arm A (Enzalutamide + ADT),intervention,1.0,2.0,3.0,4.0,5.0,6.0,84.0,"Screening, Day 1, Day 29, then every 84 days (12 weeks).",,2019.0
PMID 31329516 a_Summary_SoE.pdf,Arm B (Placebo + ADT),control,1.0,2.0,3.0,4.0,5.0,6.0,84.0,"Screening, Day 1, Day 29, then every 84 days (12 weeks).",,2019.0
PMID 31338773 CT_Summary_SoE.pdf,Arm A (PF-06439535 + Paclitaxel + Carboplatin),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,"Day 1 of each 21-day cycle (C1D1, C2D1, etc.)",,2019.0
PMID 31338773 CT_Summary_SoE.pdf,Arm B (Bevacizumab-EU + Paclitaxel + Carboplatin),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,"Day 1 of each 21-day cycle (C1D1, C2D1, etc.)",,2019.0
PMID 31345387 CT_Summary_SoE.pdf,Arm A (Reduced Dose Radiation + Carboplatin),intervention,3.0,6.0,26.0,41.0,42.0,43.0,21.0,"Induction: 3 days per cycle (D1, D5, W2); CRT: 5 days per week for 6 weeks; Follow-up: Quarterly.",,2019.0
PMID 31345387 CT_Summary_SoE.pdf,Arm B (Standard Dose Radiation + Carboplatin),control,3.0,6.0,26.0,46.0,47.0,48.0,21.0,Induction: 3 days per cycle; CRT: 5 days per week for 7 weeks; Follow-up: Quarterly.,,2019.0
PMID 31345387 CT_Summary_SoE.pdf,Arm C (Non-responders: Standard CRT + Carboplatin + Erbitux + Paclitaxel),control,3.0,6.0,26.0,46.0,47.0,48.0,21.0,Induction: 3 days per cycle; CRT: 5 days per week for 7 weeks; Follow-up: Quarterly.,,2019.0
PMID 31361535 a_Summary_SoE.pdf,Arm A (Bevacizumab Maintenance),control,2.0,2.0,7.0,12.0,17.0,24.0,21.0,Day 1 of every 21-day cycle for treatment; Imaging every 2 cycles in induction and every 3 cycles in maintenance.,,2019.0
PMID 31361535 a_Summary_SoE.pdf,Arm B (Pemetrexed Maintenance),intervention,2.0,2.0,7.0,13.0,18.0,25.0,21.0,Day 1 of every 21-day cycle; 1-week delay for first maintenance dose; extra visit for Vitamin B12 injection.,,2019.0
PMID 31361535 a_Summary_SoE.pdf,Arm C (Bevacizumab + Pemetrexed Maintenance),intervention,2.0,2.0,7.0,13.0,18.0,25.0,21.0,Day 1 of every 21-day cycle; 1-week delay for first maintenance dose; extra visit for Vitamin B12 injection.,,2019.0
PMID 31365801 a_Summary_SoE.pdf,Arm A (Ibrutinib + Rituximab),intervention,2.0,3.0,5.0,8.0,9.0,10.0,28.0,Cycle 1: Day 1 (Labs). Cycle 2: Day 1 & 2 (Rituximab IV). Cycles 3-7: Day 1 (Rituximab IV). Continuation: Every 90 days.,,2019.0
PMID 31365801 a_Summary_SoE.pdf,"Arm B (FCR - Fludarabine, Cyclophosphamide, Rituximab)",control,2.0,5.0,12.0,19.0,20.0,21.0,28.0,"Cycles 1-6: Days 1, 2, and 3 (IV infusions). End of Cycle 6: Evaluation visit. Follow-up: 90 days post-treatment and 12 months post-registration.",,2019.0
PMID 31371228 CT_Summary_SoE.pdf,Arm A (Control Arm - Standard Adjuvant Systemic Chemotherapy),control,1.0,1.0,5.0,10.0,11.0,12.0,21.0,Day 1 of each 21-day cycle for 8 cycles (CAPOX regimen).,,2019.0
PMID 31371228 CT_Summary_SoE.pdf,Arm B (Experimental Arm - Adjuvant HIPEC + Standard Adjuvant Systemic Chemotherapy),intervention,1.0,3.0,7.0,12.0,12.0,13.0,21.0,Day 1 of each 21-day cycle for 8 cycles (CAPOX regimen).,,2019.0
PMID 31399378 CT_Summary_SoE.pdf,Arm A (V212 Vaccine),intervention,1.0,1.0,3.0,5.0,5.0,5.0,30.0,"Screening (Day -X), Visit 1 (Day 1), Visit 2 (Day 31), Visit 3 (Day 61), Visit 4 (Day 91), Visit 5 (Day 119).",,2019.0
PMID 31399378 CT_Summary_SoE.pdf,Arm B (Placebo),control,1.0,1.0,3.0,5.0,5.0,5.0,30.0,"Screening (Day -X), Visit 1 (Day 1), Visit 2 (Day 31), Visit 3 (Day 61), Visit 4 (Day 91), Visit 5 (Day 119).",,2019.0
PMID 31454045 a_Summary_SoE.pdf,Regimen A (Single Myeloablative Consolidation),intervention,2.0,17.0,43.0,68.0,89.0,93.0,21.0,"Induction (6 cycles of 21 days): 3-5 days treatment + twice-weekly labs. Consolidation: 4 days chemo, 1 day infusion, 14 days daily labs, 12 days XRT. Maintenance (6 cycles of 28 days): 1 visit per cycle.",,2019.0
PMID 31454045 a_Summary_SoE.pdf,Regimen B (Tandem Myeloablative Consolidation),intervention,2.0,17.0,43.0,68.0,87.0,110.0,21.0,"Induction (6 cycles of 21 days): 3-5 days treatment + twice-weekly labs. Tandem Consolidation: HSCT1 (6 days chemo, 1 day infusion, 14 days labs) + HSCT2 (4 days chemo, 1 day infusion, 14 days labs, 12 days XRT). Maintenance: 1 visit per cycle.",,2019.0
PMID 31486832 a_Summary_SoE.pdf,Arm A (Sorafenib plus Doxorubicin),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle. Restaging imaging occurs every 2 cycles (6 weeks).,,2019.0
PMID 31486832 a_Summary_SoE.pdf,Arm B (Sorafenib alone),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle. Restaging imaging occurs every 2 cycles (6 weeks).,,2019.0
PMID 31562799 a_Summary_SoE.pdf,Arm A (Niraparib),intervention,2.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22. Cycle 2 and subsequent cycles: Day 1 only.",,2019.0
PMID 31562799 a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,5.0,7.0,10.0,13.0,17.0,28.0,"Cycle 1: Days 1, 8, 15, 22. Cycle 2 and subsequent cycles: Day 1 only.",,2019.0
PMID 31566309 a_Summary_SoE.pdf,Triplet Arm (Encorafenib + Binimetinib + Cetuximab),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly visits on Days 1, 8, 15, and 22 of each 28-day cycle.",,2019.0
PMID 31566309 a_Summary_SoE.pdf,Doublet Arm (Encorafenib + Cetuximab),intervention,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly visits on Days 1, 8, 15, and 22 of each 28-day cycle.",,2019.0
PMID 31566309 a_Summary_SoE.pdf,Control Arm (Irinotecan/Cetuximab or FOLFIRI/Cetuximab),control,2.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly visits on Days 1, 8, 15, and 22 of each 28-day cycle.",,2019.0
PMID 31582355 a_Summary_SoE.pdf,ONO-4538 (Nivolumab),intervention,1.0,4.0,8.0,14.0,21.0,28.0,42.0,"D1, D15, D29 (Dosing); D43 (End of Cycle/Next D1); D8 (C1 only)",,2019.0
PMID 31582355 a_Summary_SoE.pdf,Docetaxel,control,1.0,3.0,6.0,10.0,14.0,19.0,21.0,D1 (Dosing); D22 (End of Cycle/Next D1); D8 (C1 only),,2019.0
